81_candle2_final-08-Dec-2015-10-52-06,0.00016619730740786,0.00016077671898529,0.71520924568176,0.5367574095726,-1.7014815512084e-006,-0.00020011499873362,-1.7013768456309e-006,0.53678560256958,-2.8976537578274e-005,-0.00020011499873362,-2.8976537578274e-005,0.042536355555058,-0.14393499493599,0.14393499493599,-0.14442500472069,0.14442500472069,-0.062985002994537,0.062985002994537,0.99999129772186,-0.00013224476424512,-0.0041697854176164,0,0.00015462447481696,0.99998557567596,0.0053672497160733,0,0.0041690156795084,-0.0053678480908275,0.99997687339783,0.062677919864655,-0.99999129772186,0.0001545366976643,-0.0041691027581692,2.3283064365387e-010,0.00013215687067714,0.99998557567596,0.0053677605465055,2.3283064365387e-010,0.0041698720306158,0.0053671626374125,-0.99997687339783,0.21340793371201,
81_candle2_final-02-Dec-2015-11-23-03,0.00018033283413388,0.00016744664753787,0.71649372577667,0.54588830471039,-2.6312070531276e-006,-0.00023518066154793,-2.6311111014365e-006,0.54592484235764,-8.0554236774333e-006,-0.00023518066154793,-8.0554164014757e-006,0.055540204048157,-0.15310999751091,0.15310999751091,-0.15364000201225,0.15364000201225,-0.064225003123283,0.064225003123283,0.99999129772186,-0.00071625568671152,-0.0041134743951261,0,0.00073781964601949,0.99998599290848,0.0052431630901992,0,0.0041096610948443,-0.0052461526356637,0.9999777674675,0.063913702964783,-0.99999135732651,0.00073766807327047,-0.0041097486391664,0,0.00071610423037782,0.99998599290848,0.0052460012957454,1.3969838619232e-009,0.0041135610081255,0.0052430126816034,-0.99997782707214,0.226213991642,
82_robot_final-30-Mar-2016-11-02-02,0.0063106692396104,-0.041860215365887,0.72149801254272,0.53164428472519,0.00068245327565819,-0.0046825692988932,0.00068245327565819,0.52458941936493,0.031700499355793,-0.0046825692988932,0.031700499355793,0.01087093539536,-0.07947999984026,0.07947999984026,-0.075105004012585,0.075105004012585,-0.18715998530388,0.18715998530388,0.99342048168182,-0.080056913197041,0.081894375383854,0,0.1001650840044,0.26069036126137,-0.96021223068237,0,0.055522546172142,0.96209746599197,0.26699405908585,0.050737738609314,-0.99342054128647,0.10016492754221,-0.05552265048027,-2.2351741790771e-008,0.080056957900524,0.2606902718544,-0.96209746599197,0,-0.0818942040205,-0.96021229028702,-0.2669939994812,0.21676415205002,
82_robot_final-19-Jan-2016-10-15-47,0.0033254048321396,0.0089997416362166,0.84910309314728,0.7292907834053,-3.3037114917533e-005,-0.0027685994282365,-3.3037111279555e-005,0.72940313816071,-0.0075055123306811,-0.0027685994282365,-0.0075055123306811,0.0034108413383365,-0.079975001513958,0.079975001513958,-0.0754100009799,0.0754100009799,-0.17019000649452,0.17019000649452,0.99999910593033,-0.0013109387364239,-0.00018819216347765,0,0.0013105809921399,0.99999737739563,-0.0018884513992816,0,0.00019066731329076,0.0018882030854002,0.99999821186066,0.17006105184555,-0.99999916553497,0.0013104300014675,-0.0001907537371153,-1.746229827404e-010,0.0013107879785821,0.99999737739563,-0.0018883538432419,5.8207660913467e-010,0.00018827867461368,-0.0018886022735387,-0.99999821186066,0.20260137319565,
82_robot_final-31-Mar-2016-10-23-19,0.0035294417757541,0.0089821116998792,0.8420382142067,0.71637684106827,-3.744426794583e-005,-0.0029309389647096,-3.744426794583e-005,0.71646642684937,-0.0075270836241543,-0.0029309389647096,-0.0075270836241543,0.0038212570361793,-0.083679996430874,0.083679996430874,-0.078985005617142,0.078985005617142,-0.15236000716686,0.15236000716686,1,-2.2777529011364e-005,-0.00014394694881048,0,2.2330543288263e-005,0.99999517202377,-0.0031044529750943,0,0.00014401697262656,0.0031044497154653,0.99999517202377,0.15220868587494,-1,2.2179525331012e-005,-0.0001441032072762,2.9103830456734e-011,2.2626802092418e-005,0.99999517202377,-0.0031046005897224,-6.9849193096161e-010,0.00014403364912141,-0.0031046038493514,-0.99999523162842,0.19093084335327,
82_robot_final-16-Nov-2015-23-41-23,0.0035272452514619,0.0070633855648339,0.85973966121674,0.74687516689301,-2.6709234589362e-005,-0.0030011662747711,-2.6709241865319e-005,0.74698841571808,-0.0060318605974317,-0.0030011662747711,-0.0060318605974317,0.0020511890761554,-0.075064994394779,0.075064994394779,-0.064950004220009,0.064950004220009,-0.18163999915123,0.18163999915123,1,-0.00010556488996372,4.3967425881419e-005,0,0.00010556798952166,1,-7.0588845119346e-005,0,-4.3959975300822e-005,7.0593487180304e-005,1,0.18150025606155,-1,0.00010541699884925,4.3873726099264e-005,1.0913936421275e-011,0.00010541389929131,1,-7.0744477852713e-005,-8.0035533756018e-011,-4.3881183955818e-005,-7.0739850343671e-005,-1,0.2069935798645,
82_robot_final-31-Mar-2016-10-26-53,0.0017346288077533,-0.032483007758856,0.70384860038757,0.49939158558846,1.8403141439194e-005,-0.0012157948222011,1.8403137801215e-005,0.4966593682766,0.023323414847255,-0.0012157948222011,0.023323414847255,0.0039196289144456,-0.063469998538494,0.063469998538494,-0.060024999082088,0.060024999082088,-0.13928000628948,0.13928000628948,0.99839264154434,-0.055133983492851,-0.013127109967172,0,0.0011979844421148,0.25209814310074,-0.96770095825195,0,0.056662525981665,0.96612983942032,0.25175896286964,0.038249433040619,-0.99839276075363,0.0011978235561401,-0.056662611663342,1.4901161193848e-008,0.055134028196335,0.2520979642868,-0.96612983942032,0,0.013127277605236,-0.9677010178566,-0.25175881385803,0.16440919041634,
110_bunny_final-06-Mar-2016-17-03-24,-2.868954288715e-005,-0.00086104188812897,0.77486234903336,0.60041254758835,-2.4702941914256e-008,2.2230447939364e-005,-2.4702941914256e-008,0.60041183233261,0.00066719140158966,2.2230447939364e-005,0.00066719140158966,7.6848868957313e-007,-0.10511500388384,0.10511500388384,-0.049259997904301,0.049259997904301,-0.13700500130653,0.13700500130653,1,-2.7500141186465e-007,1.2674229765253e-005,0,2.1588006404727e-007,0.99998909235001,0.0046644536778331,0,-1.2675374819082e-005,-0.0046644536778331,0.99998909235001,0.13683092594147,-0.99999994039536,6.4886179984569e-008,1.2588490790222e-005,1.0550138540566e-010,1.236020068518e-007,0.99998909235001,0.004664302803576,-2.3283064365387e-010,-1.2588050594786e-005,0.004664302803576,-0.99998903274536,0.17957186698914,
110_bunny_final-28-Feb-2016-18-58-23,2.218627196271e-005,-0.00084027706179768,0.788529753685,0.6217799782753,1.8640799126501e-008,-1.7494432540843e-005,1.8640799126501e-008,0.62177926301956,0.00066258519655094,-1.7494432540843e-005,0.00066258519655094,6.8665042363136e-007,-0.10140500217676,0.10140500217676,-0.047515001147985,0.047515001147985,-0.15531000494957,0.15531000494957,0.99999994039536,1.3480595953297e-005,-0.0003792846982833,0,-1.1375712347217e-005,0.99998462200165,0.0055490680970252,0,0.00037935364525765,-0.0055490634404123,0.99998450279236,0.15512478351593,-0.99999988079071,-1.1526765774761e-005,-0.0003794405492954,0,-1.3632072295877e-005,0.99998462200165,0.0055489125661552,-1.3969838619232e-009,0.00037937072920613,0.0055489172227681,-0.99998450279236,0.1914729475975,
110_bunny_final-04-Mar-2016-18-29-09,-0.00020908137958031,-0.0017975984374061,0.76873511075974,0.59095698595047,-3.7584504752886e-007,0.00016072823200375,-3.7584504752886e-007,0.5909538269043,0.0013818799052387,0.00016072823200375,0.0013818799052387,3.2559148621658e-006,-0.10353499650955,0.10353499650955,-0.044704999774694,0.044704999774694,-0.15053001046181,0.15053001046181,1,-1.0979124454025e-005,-7.6466851169243e-005,0,1.1226474271098e-005,0.99999475479126,0.0032354902941734,0,7.6430929766502e-005,-0.0032354912254959,0.99999475479126,0.15036737918854,-1,1.1075467227784e-005,-7.6517811976373e-005,6.5483618527651e-011,1.0827848200279e-005,0.99999475479126,0.0032353403512388,0,7.6553245889954e-005,0.0032353394199163,-0.99999475479126,0.18808853626251,
